104,152.8305,215.3549,39.1408,100.2492,0.99694324
104,122.8936,207.9688,41.4352,104.5311,0.99222255
104,92.4124,215.8272,45.7998,107.9866,0.97996986
104,397.2763,225.1620,30.2295,74.2945,0.27399486
104,84.3658,217.9195,31.1693,81.8437,0.14591828
105,309.6159,236.2823,57.5846,153.4741,0.99952310
105,100.3194,221.9006,44.1181,107.9394,0.99729550
105,69.4293,214.1655,45.4156,116.4190,0.99313867
105,16.7375,223.3966,49.6614,121.2210,0.98324710
105,383.9949,215.3167,23.8965,58.4903,0.89101267
105,50.4451,218.5357,43.9998,113.7869,0.87848598
105,342.2964,216.8804,25.0325,55.8951,0.60484129
106,133.8732,233.7615,70.0184,163.6072,0.99633002
106,207.2732,223.4356,26.7135,60.2564,0.94454682
106,222.8583,220.8857,25.2051,60.8010,0.82993150
106,169.4917,228.6686,34.1687,94.8132,0.51580739
106,283.0441,220.7489,25.7938,62.6771,0.50217354
106,180.4967,227.6304,28.9261,64.3021,0.11123239
107,524.2344,200.4971,30.5243,61.2926,0.25081000
107,117.8463,216.8531,26.9676,55.7957,0.12963931
108,462.1152,215.7492,33.4478,64.4652,0.38573748
110,466.3904,205.4422,33.6956,84.9425,0.33189997
111,490.4800,208.6932,41.6251,111.3151,0.47813517
113,46.1539,210.1734,29.7936,71.6861,0.11337433
117,27.5808,221.3613,56.0551,155.1404,0.33829674
118,18.9085,219.7472,36.4153,68.9561,0.32878372
118,216.6959,221.4026,24.2747,43.1073,0.14677143
119,214.1313,225.1826,22.6144,43.2931,0.12101296
120,213.9629,226.6327,22.9719,42.9572,0.36560765
121,222.7578,216.8035,22.7212,41.6053,0.14837885
122,219.3987,227.1381,20.2619,38.1610,0.21750492
123,214.2195,223.4732,21.5841,40.5290,0.35773575
124,199.9754,221.5300,22.5725,42.4245,0.17470014
125,73.9432,195.1949,38.2195,75.9293,0.38019085
125,173.7133,205.4092,25.7140,46.2856,0.12190019
127,104.4075,202.0885,25.5841,49.3603,0.18857415
152,483.3021,232.0501,19.1885,40.3547,0.14252459
153,413.9678,245.5378,28.5521,48.0795,0.65506852
154,307.3111,253.2721,35.3195,61.8973,0.89592266
155,162.0244,247.1010,38.4317,76.3383,0.97457910
155,176.7436,243.8855,38.3922,76.2583,0.36645228
196,327.4443,-72.6252,151.4733,420.6266,0.10059515
198,323.4551,197.7407,23.2517,62.1665,0.17151639
205,252.8467,208.5965,25.6008,40.2099,0.57607591
205,263.7844,212.0590,22.4358,35.7513,0.11236680
206,471.2069,198.8184,23.4290,46.5677,0.43850482
206,397.3914,190.5728,27.6305,62.4757,0.23525551
206,386.8383,186.6587,26.1854,53.9233,0.10364559
208,535.3403,191.8863,27.1115,55.3819,0.38108695
208,484.5195,191.5027,28.7336,66.5322,0.10978898
209,517.7322,203.8268,25.3557,58.9923,0.84574544
210,533.5871,222.3751,30.6244,73.9372,0.50041497
211,328.6777,218.9299,25.4659,49.5859,0.18740316
212,492.7034,225.8572,30.7878,75.2595,0.28852823
217,401.7224,222.4475,21.8461,48.9051,0.15521982
219,471.6509,223.7431,22.3789,50.1902,0.92729461
219,455.3843,224.8249,22.3781,48.0924,0.84770411
220,542.3362,225.9095,22.3715,61.3997,0.88014686
220,513.1252,225.6239,23.6257,56.2433,0.47868752
220,469.1388,227.5554,22.7448,56.0217,0.31844711
221,256.7063,241.3718,24.1367,48.8359,0.34877169
222,338.9152,235.4487,20.4062,51.0248,0.23045847
225,426.6723,218.5682,20.7940,51.3465,0.10326637
229,67.6473,217.3802,33.3711,64.5195,0.22793323
230,48.7622,238.2104,38.1000,78.5869,0.60420930
230,381.4933,247.4015,20.5001,41.7271,0.27726662
231,415.0322,256.3533,21.1819,48.0391,0.36747825
232,474.0868,245.7182,32.9514,77.0649,0.99799496
237,122.3389,210.0324,24.8212,54.2012,0.11427271
241,105.4970,226.2103,34.4385,69.8946,0.37053579
244,423.4591,225.6752,48.6502,122.1023,0.18446435
248,589.5585,190.0678,28.2323,64.8008,0.10533720
251,605.9773,234.8531,24.3503,48.7972,0.22380425
254,569.1443,214.3050,20.7502,44.6630,0.51739764
254,296.8804,188.9568,20.7172,44.2802,0.14788976
254,327.6447,188.4562,26.6199,45.1823,0.11859413
256,178.0216,208.4658,20.0862,41.3794,0.21272354
260,399.3765,218.0519,26.0037,49.9193,0.48999012
261,423.4248,221.6679,24.2988,56.2830,0.86003619
261,413.4879,222.1225,22.4583,47.5341,0.14358741
262,456.2344,222.2489,35.7890,72.7791,0.79811347
262,447.4625,225.0102,29.6139,59.7909,0.10650351
263,497.2798,232.5984,25.3005,65.6937,0.99009156
263,525.9168,228.5549,25.9400,73.0096,0.98442167
263,510.1890,229.3353,25.8049,71.5771,0.79706359
263,42.5576,211.6779,26.8250,52.2253,0.69990736
264,604.1277,224.6111,33.8915,108.2492,0.58549541
267,387.4441,216.8882,21.4175,44.2404,0.13692844
268,429.8357,213.8495,22.1093,45.1169,0.78383821
269,419.4931,208.8284,22.5440,59.5457,0.91726583
270,497.0138,219.3692,24.4905,63.3770,0.54461092
270,358.7538,207.8487,22.3055,47.6785,0.19790469
271,496.4787,206.6266,39.5820,90.8745,0.99289006
271,559.3914,213.8219,29.7567,78.9126,0.90476412
271,476.1245,220.3986,27.2096,49.2709,0.15639900
271,586.6893,219.5273,30.4307,87.3128,0.11065946
271,151.6959,192.9943,21.0654,40.8108,0.10501550
272,577.6932,223.0223,43.1558,145.1552,0.99679458
272,373.6848,202.8617,30.2502,67.6752,0.85112345
273,402.8580,178.8860,33.2165,92.3042,0.82440829
275,108.6442,199.5826,28.4224,61.5825,0.99840850
275,497.4220,203.0294,32.4488,88.7569,0.99245363
275,470.8755,199.7033,34.8691,91.1888,0.68896270
276,79.0211,201.0685,36.2007,73.5305,0.99055642
276,531.0075,177.6380,20.4920,38.3242,0.27351347
277,558.5201,189.4943,23.1561,44.9290,0.93019521
278,592.0526,195.2116,26.7545,45.4125,0.96719605
280,511.6479,195.3920,26.7882,58.3113,0.23589639
283,288.1830,191.6263,24.8751,63.6543,0.19129509
284,329.5818,212.4684,20.3193,37.2956,0.59999800
285,395.1360,217.6380,21.1486,40.0409,0.62021887
285,457.2772,212.2252,21.0523,43.4847,0.40493113
285,496.0821,202.5876,25.3685,50.9456,0.37031144
285,465.3377,209.9688,21.9127,44.9831,0.31637600
286,450.6530,216.9486,27.0963,55.6406,0.99660146
286,509.1489,213.5949,25.4508,55.0189,0.83316469
286,530.8236,214.0339,22.2543,51.3666,0.30955464
286,419.2362,214.3332,18.7306,36.4681,0.13350180
287,546.8347,216.9979,33.7030,74.9798,0.99747491
287,585.9773,209.3892,30.9438,69.8951,0.97294068
287,449.3315,210.6189,20.3557,41.4504,0.38028550
287,576.1857,216.9432,29.3352,67.1486,0.10319888
288,481.1375,209.9660,23.4339,49.6994,0.24325261
289,524.1009,206.4075,28.5439,58.2986,0.99651253
290,588.4732,203.9915,31.8113,69.0598,0.99553978
293,524.7653,210.6727,23.4425,46.9128,0.29047352
293,452.6261,213.4663,20.3812,43.1721,0.22086333
294,491.8203,191.6244,20.6453,50.3524,0.43776038
294,474.1055,194.7672,20.0754,44.4282,0.36052704
294,556.8137,193.0257,24.3452,53.1652,0.25997177
295,497.3796,205.8431,20.5054,44.8811,0.96167302
295,348.0388,222.1671,31.8335,74.5449,0.40674832
295,352.5131,216.4098,23.4992,50.4985,0.29560536
295,87.4715,204.7206,26.0538,55.6395,0.15082474
295,473.7534,197.3418,18.3713,37.3456,0.10699537
296,546.1689,207.9557,21.6513,48.1523,0.54923522
296,213.1410,200.1444,28.7968,68.2467,0.18160169
296,373.8563,210.8147,26.3850,61.7538,0.13704114
297,588.9012,250.0779,23.6969,57.6147,0.98660445
297,388.5082,241.5473,35.8118,89.1696,0.61737645
297,191.4586,227.9396,37.0796,99.4134,0.45847449
297,227.9791,222.7089,34.3669,96.8747,0.30720365
297,31.7455,261.1623,84.3094,258.9612,0.10961866
298,404.4848,197.2617,33.6233,93.5289,0.14564785
298,197.0901,190.4116,37.7430,95.6473,0.14197204
299,507.9729,203.0774,19.7239,37.5768,0.57864225
299,435.1578,207.8314,32.4069,105.3033,0.20302759
301,528.1844,228.5562,20.5717,43.5227,0.59963119
302,529.3732,187.1905,19.3762,41.4608,0.51737589
302,423.1932,273.8665,23.8268,48.7598,0.21870638
302,417.2583,190.0120,16.9960,33.3373,0.16102514
303,468.2614,345.7159,28.2066,55.1030,0.46495944
303,546.4447,229.0812,17.5562,37.8550,0.27432534
303,79.9471,287.9120,73.1089,223.3874,0.27266875
303,427.9122,233.8348,18.2090,39.7725,0.11702719
304,555.6805,186.6741,20.4009,44.3215,0.62730801
304,454.0123,191.8924,21.0443,45.5124,0.43650061
304,442.7735,191.5442,20.0299,44.7149,0.19178979
305,555.7738,205.4920,22.7953,50.3710,0.93810618
305,473.9841,212.2882,18.9818,41.6895,0.64135188
305,458.9999,213.3988,19.8821,41.6069,0.55567473
306,485.1171,216.3221,19.9419,45.2584,0.92580581
306,467.5555,215.5369,19.5340,42.9471,0.78037304
306,549.5167,215.9723,19.8489,44.9227,0.75625050
307,537.5576,211.5051,22.2476,46.9655,0.97696072
307,476.2992,216.8487,21.3985,44.0893,0.93664455
307,496.1052,213.7415,20.3163,43.8990,0.77193892
308,508.5481,231.3744,21.4143,51.5434,0.99401218
308,536.1713,223.1162,21.6153,57.3141,0.88201809
308,550.6154,221.3918,22.0285,58.1201,0.87654513
308,522.0312,227.3896,20.6290,51.2233,0.37526977
308,360.3120,218.4920,22.6131,45.5877,0.15371628
309,584.0981,226.8319,25.3339,63.6283,0.99266362
309,606.8174,224.3616,26.2573,64.2484,0.75143534
309,383.9211,215.0566,22.4473,50.0801,0.19527903
310,555.2361,217.2946,25.0554,49.6892,0.39666247
310,422.5616,214.5853,22.4506,56.2560,0.29618037
312,424.6666,219.4309,22.0352,42.1190,0.25514501
312,369.7280,205.2094,21.1838,44.1512,0.12859328
313,454.5325,210.4017,22.3835,46.3933,0.68299788
314,480.5818,219.6700,23.9479,53.0267,0.99969888
315,525.0468,207.9929,30.7284,67.5542,0.99929011
317,432.9892,211.7612,18.9033,42.3537,0.74412930
317,420.5716,211.3664,18.9056,41.4164,0.27179804
318,456.0330,206.4019,21.3680,44.1231,0.71588373
318,442.5076,204.5330,21.3409,40.7693,0.12267268
319,494.0432,213.7494,22.4272,49.3195,0.47525418
319,480.8357,213.9237,23.5918,52.8170,0.13687688
319,40.8390,211.7502,21.9251,43.7902,0.12397085
320,520.1877,215.8994,26.7840,60.0581,0.99955499
320,539.6400,210.9479,29.3945,73.9635,0.96207362
321,580.2747,194.8983,28.1692,73.7992,0.98852336
321,603.6186,191.3825,29.5312,81.7970,0.94390601
322,472.4712,217.1000,19.8834,38.4103,0.46931076
323,486.0334,214.1289,20.8525,42.4369,0.86007595
323,435.6617,214.6766,18.2003,35.5955,0.23327796
323,85.0543,207.7490,28.2881,39.2794,0.19453876
324,514.4430,215.0558,22.9379,50.7252,0.99048644
324,420.0893,215.0098,19.9751,45.2832,0.93248975
324,464.6730,214.4595,21.1860,39.0722,0.69696426
325,567.8616,213.9909,27.2249,61.0871,0.99742627
325,501.0558,215.4597,19.6671,43.1284,0.88324392
325,512.3690,213.4902,20.7045,44.0110,0.59558362
325,450.5477,216.1373,18.4653,36.9177,0.44545329
325,601.5943,211.7780,22.3584,50.7694,0.13959587
326,482.6641,216.4143,23.3699,48.3642,0.93906868
326,548.0624,216.4624,20.7759,46.8274,0.92297232
326,561.3174,213.1962,20.8425,50.5726,0.23137668
326,557.6563,231.2449,28.9391,63.9946,0.16104883
327,515.9412,215.3783,25.3940,49.3349,0.99759161
327,605.7953,215.9994,24.9390,58.5376,0.99530458
327,588.1492,216.1335,24.6848,57.7369,0.96288776
328,556.5607,209.9616,31.4847,73.5133,0.99811244
328,457.8264,207.1999,23.6896,56.7843,0.12070848
329,475.3164,209.8169,22.3943,44.1440,0.95003140
329,546.4493,218.7534,23.2553,48.3420,0.63745838
329,439.8657,209.6082,22.1631,47.9184,0.12401372
330,528.2654,213.7912,21.0828,48.4591,0.39374232
330,464.5209,211.9889,21.7297,44.0277,0.35920331
330,14.9848,212.6907,26.1590,54.8949,0.19069895
330,499.9945,213.5975,21.4975,46.4708,0.13992044
330,514.1241,213.3729,21.4265,49.1296,0.12572044
330,362.1573,203.7305,20.4875,39.8244,0.11410534
331,534.8069,211.1445,23.0989,55.0535,0.99689591
331,413.1708,206.2714,18.6624,45.9860,0.75695360
331,614.5897,209.4685,22.4031,64.3896,0.55633461
331,447.4814,208.1127,19.6703,46.5780,0.40809539
332,447.3910,204.9247,23.0991,61.8181,0.99524957
332,502.4171,209.1946,21.5695,52.1935,0.99227560
332,522.2854,208.1413,21.0104,51.3348,0.99029219
332,379.7595,205.0139,20.3900,40.8335,0.45229179
333,538.2900,203.8778,21.5667,44.5162,0.98681951
333,597.6598,207.2475,27.2949,67.9878,0.92296594
333,585.2531,206.4039,25.9940,53.7805,0.67378449
333,397.7169,207.9279,20.5243,43.4967,0.60913384
334,554.2849,236.8441,32.9847,81.2780,0.99475944
334,412.6016,224.5723,22.0637,47.3904,0.45163578
336,400.1092,210.4168,23.6405,41.7968,0.13141163
337,423.2947,209.1413,22.5050,49.8289,0.60186255
338,512.9875,216.5125,32.6426,63.2397,0.99520046
338,426.6417,205.5849,46.4831,46.2789,0.12294811
339,496.1468,209.4762,21.6253,51.2962,0.96924794
339,602.0984,212.1298,34.9675,113.0373,0.73245287
339,475.3282,213.4514,21.3738,46.8586,0.65651208
339,431.0295,212.7059,21.5462,43.0984,0.45990956
339,413.5443,215.6069,30.7066,41.5122,0.43599600
339,403.4413,213.7656,24.2484,41.8054,0.10383636
